-4.0523140399e-15 0.0000000000e+00 -8.8817841970e-16 0.0000000000e+00 -8.4318767207e-16 0.0000000000e+00 8.5487172896e-15 0.0000000000e+00 -8.1268495474e-17 0.0000000000e+00 1.6655701280e-01 0.0000000000e+00 -1.3420808217e-15 0.0000000000e+00 3.7062426423e-15 0.0000000000e+00 -2.2204460493e-15 0.0000000000e+00 1.0733145627e-16 0.0000000000e+00 1.6653345369e-15 0.0000000000e+00 6.1570009976e-16 0.0000000000e+00 8.5487172896e-15 0.0000000000e+00 
0.0000000000e+00 -4.0523140399e-15 0.0000000000e+00 -8.8817841970e-16 0.0000000000e+00 -8.4318767207e-16 0.0000000000e+00 8.5487172896e-15 0.0000000000e+00 -8.1268495474e-17 0.0000000000e+00 1.6655701280e-01 0.0000000000e+00 -1.3420808217e-15 0.0000000000e+00 3.7062426423e-15 0.0000000000e+00 -2.2204460493e-15 0.0000000000e+00 1.0733145627e-16 0.0000000000e+00 1.6653345369e-15 0.0000000000e+00 6.1570009976e-16 0.0000000000e+00 8.4376949872e-15 
8.1355063354e-16 0.0000000000e+00 4.2548854149e-16 0.0000000000e+00 9.7699626167e-15 0.0000000000e+00 -2.6667634310e-16 0.0000000000e+00 -7.4197645567e-17 0.0000000000e+00 -2.1346078057e-15 0.0000000000e+00 2.5487577473e-01 0.0000000000e+00 1.5543122345e-15 0.0000000000e+00 -7.3186380134e-16 0.0000000000e+00 1.0467275911e-16 0.0000000000e+00 2.7797454617e-16 0.0000000000e+00 2.6645352591e-15 0.0000000000e+00 4.9535649277e-15 0.0000000000e+00 
0.0000000000e+00 8.1355063354e-16 0.0000000000e+00 4.2548854149e-16 0.0000000000e+00 9.5479180118e-15 0.0000000000e+00 -2.6667634310e-16 0.0000000000e+00 -7.4197645567e-17 0.0000000000e+00 -2.1346078057e-15 0.0000000000e+00 2.5487577473e-01 0.0000000000e+00 1.7763568394e-15 0.0000000000e+00 -7.3186380134e-16 0.0000000000e+00 1.0467275911e-16 0.0000000000e+00 2.7797454617e-16 0.0000000000e+00 2.6645352591e-15 0.0000000000e+00 4.9535649277e-15 
-2.4519700331e-15 0.0000000000e+00 -1.2096103801e-15 0.0000000000e+00 2.8310687128e-15 0.0000000000e+00 1.5813485932e-15 0.0000000000e+00 1.5262552042e-17 0.0000000000e+00 2.5172662917e-15 0.0000000000e+00 1.9984014443e-15 0.0000000000e+00 1.0052351836e+00 0.0000000000e+00 -2.4147656957e-16 0.0000000000e+00 1.0335936355e-17 0.0000000000e+00 4.9141638466e-16 0.0000000000e+00 4.4408920985e-15 0.0000000000e+00 -4.7120860049e-15 0.0000000000e+00 
0.0000000000e+00 -2.4519700331e-15 0.0000000000e+00 -1.2096103801e-15 0.0000000000e+00 2.9420910153e-15 0.0000000000e+00 1.5813485932e-15 0.0000000000e+00 1.5262552042e-17 0.0000000000e+00 2.5172662917e-15 0.0000000000e+00 2.2204460493e-15 0.0000000000e+00 1.0052351836e+00 0.0000000000e+00 -2.4147656957e-16 0.0000000000e+00 1.0335936355e-17 0.0000000000e+00 4.9141638466e-16 0.0000000000e+00 4.3298697960e-15 0.0000000000e+00 -4.7120860049e-15 
-9.1593399532e-16 0.0000000000e+00 -3.3306690739e-16 0.0000000000e+00 -1.1502990719e-15 0.0000000000e+00 3.2196467714e-15 0.0000000000e+00 2.7235706257e-17 0.0000000000e+00 -2.4424906542e-15 0.0000000000e+00 -1.5758645321e-15 0.0000000000e+00 8.1446593855e-16 0.0000000000e+00 1.0284427464e+00 0.0000000000e+00 4.1880555389e-17 0.0000000000e+00 7.7715611724e-16 0.0000000000e+00 1.9150230242e-16 0.0000000000e+00 2.3314683517e-15 0.0000000000e+00 
0.0000000000e+00 -9.1593399532e-16 0.0000000000e+00 -3.3306690739e-16 0.0000000000e+00 -1.1502990719e-15 0.0000000000e+00 3.2196467714e-15 0.0000000000e+00 2.7235706257e-17 0.0000000000e+00 -2.8865798640e-15 0.0000000000e+00 -1.5758645321e-15 0.0000000000e+00 8.1446593855e-16 0.0000000000e+00 1.0284427464e+00 0.0000000000e+00 4.1880555389e-17 0.0000000000e+00 7.7715611724e-16 0.0000000000e+00 1.9150230242e-16 0.0000000000e+00 2.3314683517e-15 
5.1236093884e-16 0.0000000000e+00 -2.0519251633e-17 0.0000000000e+00 -2.5853274015e-17 0.0000000000e+00 -7.6510961062e-18 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0733145627e-16 0.0000000000e+00 1.0467275911e-16 0.0000000000e+00 1.0335936355e-17 0.0000000000e+00 4.1880555389e-17 0.0000000000e+00 1.1634043249e+00 0.0000000000e+00 -1.6919766616e-16 0.0000000000e+00 1.0625173922e-16 0.0000000000e+00 -3.0591084598e-16 0.0000000000e+00 
0.0000000000e+00 5.1236093884e-16 0.0000000000e+00 -2.0519251633e-17 0.0000000000e+00 -2.5853274015e-17 0.0000000000e+00 -7.6510961062e-18 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0733145627e-16 0.0000000000e+00 1.0467275911e-16 0.0000000000e+00 1.0335936355e-17 0.0000000000e+00 4.1880555389e-17 0.0000000000e+00 1.1634043249e+00 0.0000000000e+00 -1.6919766616e-16 0.0000000000e+00 1.0625173922e-16 0.0000000000e+00 -3.0591084598e-16 
1.8596235662e-15 0.0000000000e+00 1.6098233857e-15 0.0000000000e+00 1.5601300251e-16 0.0000000000e+00 -3.5527136788e-15 0.0000000000e+00 -4.0406976823e-17 0.0000000000e+00 2.0539125956e-15 0.0000000000e+00 -1.3160558266e-16 0.0000000000e+00 1.9070423652e-16 0.0000000000e+00 1.4432899320e-15 0.0000000000e+00 -1.6919766616e-16 0.0000000000e+00 1.2335234583e+00 0.0000000000e+00 1.2525328848e-15 0.0000000000e+00 -3.3861802251e-15 0.0000000000e+00 
0.0000000000e+00 1.8318679906e-15 0.0000000000e+00 1.6653345369e-15 0.0000000000e+00 1.5601300251e-16 0.0000000000e+00 -3.5527136788e-15 0.0000000000e+00 -4.0406976823e-17 0.0000000000e+00 2.0539125956e-15 0.0000000000e+00 -1.3160558266e-16 0.0000000000e+00 1.9070423652e-16 0.0000000000e+00 1.3322676296e-15 0.0000000000e+00 -1.6919766616e-16 0.0000000000e+00 1.2335234583e+00 0.0000000000e+00 1.2525328848e-15 0.0000000000e+00 -3.3861802251e-15 
-3.1802887482e-15 0.0000000000e+00 -1.7930215171e-15 0.0000000000e+00 7.1054273576e-15 0.0000000000e+00 -2.5159316567e-16 0.0000000000e+00 2.2571760461e-17 0.0000000000e+00 5.5544303576e-16 0.0000000000e+00 1.5543122345e-15 0.0000000000e+00 3.3306690739e-15 0.0000000000e+00 3.4766075502e-16 0.0000000000e+00 1.0625173922e-16 0.0000000000e+00 1.1480891134e-15 0.0000000000e+00 1.3634602919e+00 0.0000000000e+00 -2.2327114321e-15 0.0000000000e+00 
0.0000000000e+00 -3.1802887482e-15 0.0000000000e+00 -1.7930215171e-15 0.0000000000e+00 7.1054273576e-15 0.0000000000e+00 -2.5159316567e-16 0.0000000000e+00 2.2571760461e-17 0.0000000000e+00 5.5544303576e-16 0.0000000000e+00 1.5543122345e-15 0.0000000000e+00 3.2196467714e-15 0.0000000000e+00 3.4766075502e-16 0.0000000000e+00 1.0625173922e-16 0.0000000000e+00 1.1480891134e-15 0.0000000000e+00 1.3634602919e+00 0.0000000000e+00 -2.2327114321e-15 
-6.2727600891e-15 0.0000000000e+00 1.1102230246e-15 0.0000000000e+00 -4.8707182492e-17 0.0000000000e+00 4.4825254619e-15 0.0000000000e+00 -6.7654102724e-17 0.0000000000e+00 6.6613381478e-15 0.0000000000e+00 3.8657313827e-15 0.0000000000e+00 -5.9769778104e-15 0.0000000000e+00 -3.5527136788e-15 0.0000000000e+00 -3.0591084598e-16 0.0000000000e+00 -4.8849813084e-15 0.0000000000e+00 -3.4890204835e-15 0.0000000000e+00 1.6782018079e+00 0.0000000000e+00 
0.0000000000e+00 -6.2727600891e-15 0.0000000000e+00 1.3322676296e-15 0.0000000000e+00 -4.8707182492e-17 0.0000000000e+00 4.4964032497e-15 0.0000000000e+00 -6.7654102724e-17 0.0000000000e+00 6.6613381478e-15 0.0000000000e+00 3.8657313827e-15 0.0000000000e+00 -5.9769778104e-15 0.0000000000e+00 -3.4416913763e-15 0.0000000000e+00 -3.0591084598e-16 0.0000000000e+00 -4.8849813084e-15 0.0000000000e+00 -3.4890204835e-15 0.0000000000e+00 1.6782018079e+00 
